,序號,會員代號,投注金額（元）,本店所屬起算日,保障本店所屬到期日,活動代碼
3720,36,鳴04312,0,2020/08/01,2021/02/01,
3721,37,傑32830,0,2020/08/01,2021/02/01,
3722,38,展90738,0,2020/08/01,2021/02/01,
3723,39,衛57709,0,2020/08/01,2021/02/01,
3724,40,善99782,0,2020/08/01,2021/02/01,
3725,41,遠15729,0,2020/08/01,2021/02/01,
3726,42,涵33051,0,2020/08/01,2021/02/01,
3727,43,文33113,0,2020/08/01,2021/02/01,
3728,44,賜50437,0,2020/08/01,2021/02/01,
3729,45,麟75090,0,2020/08/01,2021/02/01,
3730,46,滿98231,0,2020/08/01,2021/02/01,
3731,47,綸57482,0,2020/08/01,2021/02/01,
3732,48,諺43999,0,2020/08/01,2021/02/01,
3733,49,銘91789,0,2020/08/01,2021/02/01,
3734,50,享42721,0,2020/08/01,2021/02/01,
3735,51,仁06886,0,2020/08/01,2021/02/01,
3736,52,志73958,0,2020/08/01,2021/02/01,
3737,53,義09555,0,2020/08/01,2021/02/01,
3738,54,維15181,0,2020/08/01,2021/02/01,
3739,55,寶78036,0,2020/08/01,2021/02/01,
3740,56,能38777,0,2020/08/01,2021/02/01,
3741,57,煌86943,0,2020/08/01,2021/02/01,
3742,58,揚40231,0,2020/08/01,2021/02/01,
3743,59,穗47660,0,2020/08/01,2021/02/01, 
3744,60,鈊18953,0,2020/08/01,2021/02/01, 
3745,61,甄05632,0,2020/09/02,2021/03/02, 
3746,62,賓11339,0,2020/10/28,2021/04/28, 
3747,63,宇34087,0,2021/12/11,2022/06/11,
3748,64,貿51262,0,2022/08/16,2023/02/16,
3749,65,峰06741,0,2022/08/15,2023/02/15,
3750,66,智65975,0,2022/11/26,2023/05/26, 
3751,67,珊20911,0,2023/02/26,2023/08/26,
3752,1,儒49238,200,2023/03/24,2023/09/24,
3753,2,君33056,0,2023/05/13,2023/11/13,
3754,3,薏46697,0,2019/05/01,2019/11/01, 
3755,4,男02968,0,2019/06/10,2019/12/10, 
3756,5,文71585,0,2019/06/14,2019/12/14, 
3757,6,錦16765,0,2019/07/23,2020/01/23, 
3758,7,呂17617,0,2019/09/14,2020/03/14, 
3759,8,婷51127,0,2019/10/11,2020/04/11, 
3760,9,真30556,0,2020/07/22,2021/01/22, 
3761,10,青24959,0,2020/08/01,2021/02/01,
3762,11,達11899,0,2020/08/01,2021/02/01,
3763,12,欽49003,0,2020/08/01,2021/02/01, 
3764,13,緯34316,0,2020/08/01,2021/02/01,
3765,14,玉73273,0,2020/08/01,2021/02/01,
3766,15,華34950,0,2020/08/01,2021/02/01,
3767,16,銘28652,0,2020/08/01,2021/02/01,
3768,17,婷56060,0,2020/08/01,2021/02/01,
3769,18,嫥73503,0,2020/08/01,2021/02/01,
3770,19,杰99452,0,2020/08/01,2021/02/01,
3771,20,年95733,0,2020/08/01,2021/02/01,
3772,21,廷43617,0,2020/08/01,2021/02/01,
3773,22,充37912,0,2020/08/01,2021/02/01,
3774,23,璇52475,0,2020/08/01,2021/02/01,
3775,24,宏46555,0,2020/08/01,2021/02/01,
3776,25,皓24821,0,2020/08/01,2021/02/01,
3777,26,慧97419,0,2020/08/01,2021/02/01,
3778,27,衡39683,0,2020/08/01,2021/02/01,
3779,28,勳09125,0,2020/08/01,2021/02/01,
3780,29,宏79020,0,2020/08/01,2021/02/01,
3781,30,佑46879,0,2020/08/01,2021/02/01,
3782,31,毅95355,0,2020/08/01,2021/02/01,
3783,32,如66533,0,2020/08/01,2021/02/01,
3784,33,甫66368,0,2020/08/01,2021/02/01,
3785,34,元34802,0,2020/08/01,2021/02/01,
3786,35,琳00825,0,2020/08/01,2021/02/01,
3787,36,鳴04312,0,2020/08/01,2021/02/01,
3788,37,傑32830,0,2020/08/01,2021/02/01,
3789,38,展90738,0,2020/08/01,2021/02/01,
3790,39,衛57709,0,2020/08/01,2021/02/01,
3791,40,善99782,0,2020/08/01,2021/02/01,
3792,41,遠15729,0,2020/08/01,2021/02/01,
3793,42,涵33051,0,2020/08/01,2021/02/01,
3794,43,文33113,0,2020/08/01,2021/02/01,
3795,44,賜50437,0,2020/08/01,2021/02/01,
3796,45,麟75090,0,2020/08/01,2021/02/01,
3797,46,滿98231,0,2020/08/01,2021/02/01,
3798,47,綸57482,0,2020/08/01,2021/02/01,
3799,48,諺43999,0,2020/08/01,2021/02/01,
3800,49,銘91789,0,2020/08/01,2021/02/01,
3801,50,享42721,0,2020/08/01,2021/02/01,
3802,51,仁06886,0,2020/08/01,2021/02/01,
3803,52,志73958,0,2020/08/01,2021/02/01,
3804,53,義09555,0,2020/08/01,2021/02/01,
3805,54,維15181,0,2020/08/01,2021/02/01,
3806,55,寶78036,0,2020/08/01,2021/02/01,
3807,56,能38777,0,2020/08/01,2021/02/01,
3808,57,煌86943,0,2020/08/01,2021/02/01,
3809,58,揚40231,0,2020/08/01,2021/02/01,
3810,59,穗47660,0,2020/08/01,2021/02/01, 
3811,60,鈊18953,0,2020/08/01,2021/02/01, 
3812,61,甄05632,0,2020/09/02,2021/03/02, 
3813,62,賓11339,0,2020/10/28,2021/04/28, 
3814,63,宇34087,0,2021/12/11,2022/06/11,
3815,64,貿51262,0,2022/08/16,2023/02/16,
3816,65,峰06741,0,2022/08/15,2023/02/15,
3817,66,智65975,0,2022/11/26,2023/05/26, 
3818,67,珊20911,0,2023/02/26,2023/08/26,
3819,1,儒49238,800,2023/03/24,2023/09/24,
3820,2,君33056,0,2023/05/13,2023/11/13,
3821,3,薏46697,0,2019/05/01,2019/11/01, 
3822,4,男02968,0,2019/06/10,2019/12/10, 
3823,5,文71585,0,2019/06/14,2019/12/14, 
3824,6,錦16765,0,2019/07/23,2020/01/23, 
3825,7,呂17617,0,2019/09/14,2020/03/14, 
3826,8,婷51127,0,2019/10/11,2020/04/11, 
3827,9,真30556,0,2020/07/22,2021/01/22, 
3828,10,青24959,0,2020/08/01,2021/02/01,
3829,11,達11899,0,2020/08/01,2021/02/01,
3830,12,欽49003,0,2020/08/01,2021/02/01, 
3831,13,緯34316,0,2020/08/01,2021/02/01,
3832,14,玉73273,0,2020/08/01,2021/02/01,
3833,15,華34950,0,2020/08/01,2021/02/01,
3834,16,銘28652,0,2020/08/01,2021/02/01,
3835,17,婷56060,0,2020/08/01,2021/02/01,
3836,18,嫥73503,0,2020/08/01,2021/02/01,
3837,19,杰99452,0,2020/08/01,2021/02/01,
3838,20,年95733,0,2020/08/01,2021/02/01,
3839,21,廷43617,0,2020/08/01,2021/02/01,
3840,22,充37912,0,2020/08/01,2021/02/01,
3841,23,璇52475,0,2020/08/01,2021/02/01,
3842,24,宏46555,0,2020/08/01,2021/02/01,
3843,25,皓24821,0,2020/08/01,2021/02/01,
3844,26,慧97419,0,2020/08/01,2021/02/01,
3845,27,衡39683,0,2020/08/01,2021/02/01,
3846,28,勳09125,0,2020/08/01,2021/02/01,
3847,29,宏79020,0,2020/08/01,2021/02/01,
3848,30,佑46879,0,2020/08/01,2021/02/01,
3849,31,毅95355,0,2020/08/01,2021/02/01,
3850,32,如66533,0,2020/08/01,2021/02/01,
3851,33,甫66368,0,2020/08/01,2021/02/01,
3852,34,元34802,0,2020/08/01,2021/02/01,
3853,35,琳00825,0,2020/08/01,2021/02/01,
3854,36,鳴04312,0,2020/08/01,2021/02/01,
3855,37,傑32830,0,2020/08/01,2021/02/01,
3856,38,展90738,0,2020/08/01,2021/02/01,
3857,39,衛57709,0,2020/08/01,2021/02/01,
3858,40,善99782,0,2020/08/01,2021/02/01,
3859,41,遠15729,0,2020/08/01,2021/02/01,
3860,42,涵33051,0,2020/08/01,2021/02/01,
3861,43,文33113,0,2020/08/01,2021/02/01,
3862,44,賜50437,0,2020/08/01,2021/02/01,
3863,45,麟75090,0,2020/08/01,2021/02/01,
3864,46,滿98231,0,2020/08/01,2021/02/01,
3865,47,綸57482,0,2020/08/01,2021/02/01,
3866,48,諺43999,0,2020/08/01,2021/02/01,
3867,49,銘91789,0,2020/08/01,2021/02/01,
3868,50,享42721,0,2020/08/01,2021/02/01,
3869,51,仁06886,0,2020/08/01,2021/02/01,
3870,52,志73958,0,2020/08/01,2021/02/01,
3871,53,義09555,0,2020/08/01,2021/02/01,
3872,54,維15181,0,2020/08/01,2021/02/01,
3873,55,寶78036,0,2020/08/01,2021/02/01,
3874,56,能38777,0,2020/08/01,2021/02/01,
3875,57,煌86943,0,2020/08/01,2021/02/01,
3876,58,揚40231,0,2020/08/01,2021/02/01,
3877,59,穗47660,0,2020/08/01,2021/02/01, 
3878,60,鈊18953,0,2020/08/01,2021/02/01, 
3879,61,甄05632,0,2020/09/02,2021/03/02, 
3880,62,賓11339,0,2020/10/28,2021/04/28, 
3881,63,宇34087,0,2021/12/11,2022/06/11,
3882,64,貿51262,0,2022/08/16,2023/02/16,
3883,65,峰06741,0,2022/08/15,2023/02/15,
3884,66,智65975,0,2022/11/26,2023/05/26, 
3885,67,珊20911,0,2023/02/26,2023/08/26,
3886,1,儒49238,"3,100",2023/03/24,2023/09/24,
3887,2,錦16765,940,2019/07/23,2020/01/23, 
3888,3,呂17617,0,2019/09/14,2020/03/14, 
3889,4,婷51127,0,2019/10/11,2020/04/11, 
3890,5,真30556,0,2020/07/22,2021/01/22, 
3891,6,青24959,0,2020/08/01,2021/02/01,
3892,7,達11899,0,2020/08/01,2021/02/01,
3893,8,欽49003,0,2020/08/01,2021/02/01, 
3894,9,緯34316,0,2020/08/01,2021/02/01,
3895,10,玉73273,0,2020/08/01,2021/02/01,
3896,11,華34950,0,2020/08/01,2021/02/01,
3897,12,銘28652,0,2020/08/01,2021/02/01,
3898,13,婷56060,0,2020/08/01,2021/02/01,
3899,14,嫥73503,0,2020/08/01,2021/02/01,
3900,15,杰99452,0,2020/08/01,2021/02/01,
3901,16,年95733,0,2020/08/01,2021/02/01,
3902,17,廷43617,0,2020/08/01,2021/02/01,
3903,18,充37912,0,2020/08/01,2021/02/01,
3904,19,璇52475,0,2020/08/01,2021/02/01,
3905,20,宏46555,0,2020/08/01,2021/02/01,
3906,21,皓24821,0,2020/08/01,2021/02/01,
3907,22,慧97419,0,2020/08/01,2021/02/01,
3908,23,衡39683,0,2020/08/01,2021/02/01,
3909,24,勳09125,0,2020/08/01,2021/02/01,
3910,25,宏79020,0,2020/08/01,2021/02/01,
3911,26,佑46879,0,2020/08/01,2021/02/01,
3912,27,毅95355,0,2020/08/01,2021/02/01,
3913,28,如66533,0,2020/08/01,2021/02/01,
3914,29,甫66368,0,2020/08/01,2021/02/01,
3915,30,元34802,0,2020/08/01,2021/02/01,
3916,31,琳00825,0,2020/08/01,2021/02/01,
3917,32,鳴04312,0,2020/08/01,2021/02/01,
3918,33,傑32830,0,2020/08/01,2021/02/01,
3919,34,展90738,0,2020/08/01,2021/02/01,
3920,35,衛57709,0,2020/08/01,2021/02/01,
3921,36,善99782,0,2020/08/01,2021/02/01,
3922,37,遠15729,0,2020/08/01,2021/02/01,
3923,38,涵33051,0,2020/08/01,2021/02/01,
3924,39,文33113,0,2020/08/01,2021/02/01,
3925,40,賜50437,0,2020/08/01,2021/02/01,
3926,41,麟75090,0,2020/08/01,2021/02/01,
3927,42,滿98231,0,2020/08/01,2021/02/01,
3928,43,綸57482,0,2020/08/01,2021/02/01,
3929,44,諺43999,0,2020/08/01,2021/02/01,
3930,45,銘91789,0,2020/08/01,2021/02/01,
3931,46,享42721,0,2020/08/01,2021/02/01,
3932,47,仁06886,0,2020/08/01,2021/02/01,
3933,48,志73958,0,2020/08/01,2021/02/01,
3934,49,義09555,0,2020/08/01,2021/02/01,
3935,50,維15181,0,2020/08/01,2021/02/01,
3936,51,寶78036,0,2020/08/01,2021/02/01,
3937,52,能38777,0,2020/08/01,2021/02/01,
3938,53,煌86943,0,2020/08/01,2021/02/01,
3939,54,揚40231,0,2020/08/01,2021/02/01,
3940,55,穗47660,0,2020/08/01,2021/02/01, 
3941,56,鈊18953,0,2020/08/01,2021/02/01, 
3942,57,甄05632,0,2020/09/02,2021/03/02, 
3943,58,賓11339,0,2020/10/28,2021/04/28, 
3944,59,宇34087,0,2021/12/11,2022/06/11,
3945,60,貿51262,0,2022/08/16,2023/02/16,
3946,61,峰06741,0,2022/08/15,2023/02/15,
3947,62,智65975,0,2022/11/26,2023/05/26, 
3948,63,珊20911,0,2023/02/26,2023/08/26,
3949,64,君33056,0,2023/05/13,2023/11/13,
3950,65,薏46697,0,2019/05/01,2019/11/01, 
3951,66,男02968,0,2019/06/10,2019/12/10, 
3952,67,文71585,0,2019/06/14,2019/12/14, 
3953,1,儒49238,"1,110",2023/03/24,2023/09/24,
3954,2,錦16765,650,2019/07/23,2020/01/23, 
3955,3,呂17617,0,2019/09/14,2020/03/14, 
3956,4,婷51127,0,2019/10/11,2020/04/11, 
3957,5,真30556,0,2020/07/22,2021/01/22, 
3958,6,青24959,0,2020/08/01,2021/02/01,
3959,7,達11899,0,2020/08/01,2021/02/01,
3960,8,欽49003,0,2020/08/01,2021/02/01, 
3961,9,緯34316,0,2020/08/01,2021/02/01,
3962,10,玉73273,0,2020/08/01,2021/02/01,
3963,11,華34950,0,2020/08/01,2021/02/01,
3964,12,銘28652,0,2020/08/01,2021/02/01,
3965,13,婷56060,0,2020/08/01,2021/02/01,
3966,14,嫥73503,0,2020/08/01,2021/02/01,
3967,15,杰99452,0,2020/08/01,2021/02/01,
3968,16,年95733,0,2020/08/01,2021/02/01,
3969,17,廷43617,0,2020/08/01,2021/02/01,
3970,18,充37912,0,2020/08/01,2021/02/01,
3971,19,璇52475,0,2020/08/01,2021/02/01,
3972,20,宏46555,0,2020/08/01,2021/02/01,
3973,21,皓24821,0,2020/08/01,2021/02/01,
3974,22,慧97419,0,2020/08/01,2021/02/01,
3975,23,衡39683,0,2020/08/01,2021/02/01,
3976,24,勳09125,0,2020/08/01,2021/02/01,
3977,25,宏79020,0,2020/08/01,2021/02/01,
3978,26,佑46879,0,2020/08/01,2021/02/01,
3979,27,毅95355,0,2020/08/01,2021/02/01,
3980,28,如66533,0,2020/08/01,2021/02/01,
3981,29,甫66368,0,2020/08/01,2021/02/01,
3982,30,元34802,0,2020/08/01,2021/02/01,
3983,31,琳00825,0,2020/08/01,2021/02/01,
3984,32,鳴04312,0,2020/08/01,2021/02/01,
3985,33,傑32830,0,2020/08/01,2021/02/01,
3986,34,展90738,0,2020/08/01,2021/02/01,
3987,35,衛57709,0,2020/08/01,2021/02/01,
3988,36,善99782,0,2020/08/01,2021/02/01,
3989,37,遠15729,0,2020/08/01,2021/02/01,
3990,38,涵33051,0,2020/08/01,2021/02/01,
3991,39,文33113,0,2020/08/01,2021/02/01,
3992,40,賜50437,0,2020/08/01,2021/02/01,
3993,41,麟75090,0,2020/08/01,2021/02/01,
3994,42,滿98231,0,2020/08/01,2021/02/01,
3995,43,綸57482,0,2020/08/01,2021/02/01,
3996,44,諺43999,0,2020/08/01,2021/02/01,
3997,45,銘91789,0,2020/08/01,2021/02/01,
3998,46,享42721,0,2020/08/01,2021/02/01,
3999,47,仁06886,0,2020/08/01,2021/02/01,
4000,48,志73958,0,2020/08/01,2021/02/01,
4001,49,義09555,0,2020/08/01,2021/02/01,
4002,50,維15181,0,2020/08/01,2021/02/01,
4003,51,寶78036,0,2020/08/01,2021/02/01,
4004,52,能38777,0,2020/08/01,2021/02/01,
4005,53,煌86943,0,2020/08/01,2021/02/01,
4006,54,揚40231,0,2020/08/01,2021/02/01,
4007,55,穗47660,0,2020/08/01,2021/02/01, 
4008,56,鈊18953,0,2020/08/01,2021/02/01, 
4009,57,甄05632,0,2020/09/02,2021/03/02, 
4010,58,賓11339,0,2020/10/28,2021/04/28, 
4011,59,宇34087,0,2021/12/11,2022/06/11,
4012,60,貿51262,0,2022/08/16,2023/02/16,
4013,61,峰06741,0,2022/08/15,2023/02/15,
4014,62,智65975,0,2022/11/26,2023/05/26, 
4015,63,珊20911,0,2023/02/26,2023/08/26,
4016,64,君33056,0,2023/05/13,2023/11/13,
4017,65,薏46697,0,2019/05/01,2019/11/01, 
4018,66,男02968,0,2019/06/10,2019/12/10, 
4019,67,文71585,0,2019/06/14,2019/12/14, 
4020,1,儒49238,"2,840",2023/03/24,2023/09/24,
4021,2,錦16765,500,2019/07/23,2020/01/23, 
4022,3,呂17617,0,2019/09/14,2020/03/14, 
4023,4,婷51127,0,2019/10/11,2020/04/11, 
4024,5,真30556,0,2020/07/22,2021/01/22, 
4025,6,青24959,0,2020/08/01,2021/02/01,
4026,7,達11899,0,2020/08/01,2021/02/01,
4027,8,欽49003,0,2020/08/01,2021/02/01, 
4028,9,緯34316,0,2020/08/01,2021/02/01,
4029,10,玉73273,0,2020/08/01,2021/02/01,
4030,11,華34950,0,2020/08/01,2021/02/01,
4031,12,銘28652,0,2020/08/01,2021/02/01,
4032,13,婷56060,0,2020/08/01,2021/02/01,
4033,14,嫥73503,0,2020/08/01,2021/02/01,
4034,15,杰99452,0,2020/08/01,2021/02/01,
4035,16,年95733,0,2020/08/01,2021/02/01,
4036,17,廷43617,0,2020/08/01,2021/02/01,
4037,18,充37912,0,2020/08/01,2021/02/01,
4038,19,璇52475,0,2020/08/01,2021/02/01,
4039,20,宏46555,0,2020/08/01,2021/02/01,
4040,21,皓24821,0,2020/08/01,2021/02/01,
4041,22,慧97419,0,2020/08/01,2021/02/01,
4042,23,衡39683,0,2020/08/01,2021/02/01,
4043,24,勳09125,0,2020/08/01,2021/02/01,
4044,25,宏79020,0,2020/08/01,2021/02/01,
4045,26,佑46879,0,2020/08/01,2021/02/01,
4046,27,毅95355,0,2020/08/01,2021/02/01,
4047,28,如66533,0,2020/08/01,2021/02/01,
4048,29,甫66368,0,2020/08/01,2021/02/01,
4049,30,元34802,0,2020/08/01,2021/02/01,
4050,31,琳00825,0,2020/08/01,2021/02/01,
4051,32,鳴04312,0,2020/08/01,2021/02/01,
4052,33,傑32830,0,2020/08/01,2021/02/01,
4053,34,展90738,0,2020/08/01,2021/02/01,
4054,35,衛57709,0,2020/08/01,2021/02/01,
4055,36,善99782,0,2020/08/01,2021/02/01,
4056,37,遠15729,0,2020/08/01,2021/02/01,
4057,38,涵33051,0,2020/08/01,2021/02/01,
4058,39,文33113,0,2020/08/01,2021/02/01,
4059,40,賜50437,0,2020/08/01,2021/02/01,
4060,41,麟75090,0,2020/08/01,2021/02/01,
4061,42,滿98231,0,2020/08/01,2021/02/01,
4062,43,綸57482,0,2020/08/01,2021/02/01,
4063,44,諺43999,0,2020/08/01,2021/02/01,
4064,45,銘91789,0,2020/08/01,2021/02/01,
4065,46,享42721,0,2020/08/01,2021/02/01,
4066,47,仁06886,0,2020/08/01,2021/02/01,
4067,48,志73958,0,2020/08/01,2021/02/01,
4068,49,義09555,0,2020/08/01,2021/02/01,
4069,50,維15181,0,2020/08/01,2021/02/01,
4070,51,寶78036,0,2020/08/01,2021/02/01,
4071,52,能38777,0,2020/08/01,2021/02/01,
4072,53,煌86943,0,2020/08/01,2021/02/01,
4073,54,揚40231,0,2020/08/01,2021/02/01,
4074,55,穗47660,0,2020/08/01,2021/02/01, 
4075,56,鈊18953,0,2020/08/01,2021/02/01, 
4076,57,甄05632,0,2020/09/02,2021/03/02, 
4077,58,賓11339,0,2020/10/28,2021/04/28, 
4078,59,宇34087,0,2021/12/11,2022/06/11,
4079,60,貿51262,0,2022/08/16,2023/02/16,
4080,61,峰06741,0,2022/08/15,2023/02/15,
4081,62,智65975,0,2022/11/26,2023/05/26, 
4082,63,珊20911,0,2023/02/26,2023/08/26,
4083,64,君33056,0,2023/05/13,2023/11/13,
4084,65,薏46697,0,2019/05/01,2019/11/01, 
4085,66,男02968,0,2019/06/10,2019/12/10, 
4086,67,文71585,0,2019/06/14,2019/12/14, 
4087,1,儒49238,"1,800",2023/03/24,2023/09/24,
4088,2,君33056,0,2023/05/13,2023/11/13,
4089,3,薏46697,0,2019/05/01,2019/11/01, 
4090,4,男02968,0,2019/06/10,2019/12/10, 
4091,5,文71585,0,2019/06/14,2019/12/14, 
4092,6,錦16765,0,2019/07/23,2020/01/23, 
4093,7,呂17617,0,2019/09/14,2020/03/14, 
4094,8,婷51127,0,2019/10/11,2020/04/11, 
4095,9,真30556,0,2020/07/22,2021/01/22, 
4096,10,青24959,0,2020/08/01,2021/02/01,
4097,11,達11899,0,2020/08/01,2021/02/01,
4098,12,欽49003,0,2020/08/01,2021/02/01, 
4099,13,緯34316,0,2020/08/01,2021/02/01,
4100,14,玉73273,0,2020/08/01,2021/02/01,
4101,15,華34950,0,2020/08/01,2021/02/01,
4102,16,銘28652,0,2020/08/01,2021/02/01,
4103,17,婷56060,0,2020/08/01,2021/02/01,
4104,18,嫥73503,0,2020/08/01,2021/02/01,
4105,19,杰99452,0,2020/08/01,2021/02/01,
4106,20,年95733,0,2020/08/01,2021/02/01,
4107,21,廷43617,0,2020/08/01,2021/02/01,
4108,22,充37912,0,2020/08/01,2021/02/01,
4109,23,璇52475,0,2020/08/01,2021/02/01,
4110,24,宏46555,0,2020/08/01,2021/02/01,
4111,25,皓24821,0,2020/08/01,2021/02/01,
4112,26,慧97419,0,2020/08/01,2021/02/01,
4113,27,衡39683,0,2020/08/01,2021/02/01,
4114,28,勳09125,0,2020/08/01,2021/02/01,
4115,29,宏79020,0,2020/08/01,2021/02/01,
4116,30,佑46879,0,2020/08/01,2021/02/01,
4117,31,毅95355,0,2020/08/01,2021/02/01,
4118,32,如66533,0,2020/08/01,2021/02/01,
4119,33,甫66368,0,2020/08/01,2021/02/01,
4120,34,元34802,0,2020/08/01,2021/02/01,
4121,35,琳00825,0,2020/08/01,2021/02/01,
4122,36,鳴04312,0,2020/08/01,2021/02/01,
4123,37,傑32830,0,2020/08/01,2021/02/01,
4124,38,展90738,0,2020/08/01,2021/02/01,
4125,39,衛57709,0,2020/08/01,2021/02/01,
4126,40,善99782,0,2020/08/01,2021/02/01,
4127,41,遠15729,0,2020/08/01,2021/02/01,
4128,42,涵33051,0,2020/08/01,2021/02/01,
4129,43,文33113,0,2020/08/01,2021/02/01,
4130,44,賜50437,0,2020/08/01,2021/02/01,
4131,45,麟75090,0,2020/08/01,2021/02/01,
4132,46,滿98231,0,2020/08/01,2021/02/01,
4133,47,綸57482,0,2020/08/01,2021/02/01,
4134,48,諺43999,0,2020/08/01,2021/02/01,
4135,49,銘91789,0,2020/08/01,2021/02/01,
4136,50,享42721,0,2020/08/01,2021/02/01,
4137,51,仁06886,0,2020/08/01,2021/02/01,
4138,52,志73958,0,2020/08/01,2021/02/01,
4139,53,義09555,0,2020/08/01,2021/02/01,
4140,54,維15181,0,2020/08/01,2021/02/01,
4141,55,寶78036,0,2020/08/01,2021/02/01,
4142,56,能38777,0,2020/08/01,2021/02/01,
4143,57,煌86943,0,2020/08/01,2021/02/01,
4144,58,揚40231,0,2020/08/01,2021/02/01,
4145,59,穗47660,0,2020/08/01,2021/02/01, 
4146,60,鈊18953,0,2020/08/01,2021/02/01, 
4147,61,甄05632,0,2020/09/02,2021/03/02, 
4148,62,賓11339,0,2020/10/28,2021/04/28, 
4149,63,宇34087,0,2021/12/11,2022/06/11,
4150,64,貿51262,0,2022/08/16,2023/02/16,
4151,65,峰06741,0,2022/08/15,2023/02/15,
4152,66,智65975,0,2022/11/26,2023/05/26, 
4153,67,珊20911,0,2023/02/26,2023/08/26,
4154,1,儒49238,"1,850",2023/03/24,2023/09/24,
4155,2,君33056,0,2023/05/13,2023/11/13,
4156,3,薏46697,0,2019/05/01,2019/11/01, 
4157,4,男02968,0,2019/06/10,2019/12/10, 
4158,5,文71585,0,2019/06/14,2019/12/14, 
4159,6,錦16765,0,2019/07/23,2020/01/23, 
4160,7,呂17617,0,2019/09/14,2020/03/14, 
4161,8,婷51127,0,2019/10/11,2020/04/11, 
4162,9,真30556,0,2020/07/22,2021/01/22, 
4163,10,青24959,0,2020/08/01,2021/02/01,
4164,11,達11899,0,2020/08/01,2021/02/01,
4165,12,欽49003,0,2020/08/01,2021/02/01, 
4166,13,緯34316,0,2020/08/01,2021/02/01,
4167,14,玉73273,0,2020/08/01,2021/02/01,
4168,15,華34950,0,2020/08/01,2021/02/01,
4169,16,銘28652,0,2020/08/01,2021/02/01,
4170,17,婷56060,0,2020/08/01,2021/02/01,
4171,18,嫥73503,0,2020/08/01,2021/02/01,
4172,19,杰99452,0,2020/08/01,2021/02/01,
4173,20,年95733,0,2020/08/01,2021/02/01,
4174,21,廷43617,0,2020/08/01,2021/02/01,
4175,22,充37912,0,2020/08/01,2021/02/01,
4176,23,璇52475,0,2020/08/01,2021/02/01,
4177,24,宏46555,0,2020/08/01,2021/02/01,
4178,25,皓24821,0,2020/08/01,2021/02/01,
4179,26,慧97419,0,2020/08/01,2021/02/01,
4180,27,衡39683,0,2020/08/01,2021/02/01,
4181,28,勳09125,0,2020/08/01,2021/02/01,
4182,29,宏79020,0,2020/08/01,2021/02/01,
4183,30,佑46879,0,2020/08/01,2021/02/01,
4184,31,毅95355,0,2020/08/01,2021/02/01,
4185,32,如66533,0,2020/08/01,2021/02/01,
4186,33,甫66368,0,2020/08/01,2021/02/01,
4187,34,元34802,0,2020/08/01,2021/02/01,
4188,35,琳00825,0,2020/08/01,2021/02/01,
4189,36,鳴04312,0,2020/08/01,2021/02/01,
4190,37,傑32830,0,2020/08/01,2021/02/01,
4191,38,展90738,0,2020/08/01,2021/02/01,
4192,39,衛57709,0,2020/08/01,2021/02/01,
4193,40,善99782,0,2020/08/01,2021/02/01,
4194,41,遠15729,0,2020/08/01,2021/02/01,
4195,42,涵33051,0,2020/08/01,2021/02/01,
4196,43,文33113,0,2020/08/01,2021/02/01,
4197,44,賜50437,0,2020/08/01,2021/02/01,
4198,45,麟75090,0,2020/08/01,2021/02/01,
4199,46,滿98231,0,2020/08/01,2021/02/01,
4200,47,綸57482,0,2020/08/01,2021/02/01,
4201,48,諺43999,0,2020/08/01,2021/02/01,
4202,49,銘91789,0,2020/08/01,2021/02/01,
4203,50,享42721,0,2020/08/01,2021/02/01,
4204,51,仁06886,0,2020/08/01,2021/02/01,
4205,52,志73958,0,2020/08/01,2021/02/01,
4206,53,義09555,0,2020/08/01,2021/02/01,
4207,54,維15181,0,2020/08/01,2021/02/01,
4208,55,寶78036,0,2020/08/01,2021/02/01,
4209,56,能38777,0,2020/08/01,2021/02/01,
4210,57,煌86943,0,2020/08/01,2021/02/01,
4211,58,揚40231,0,2020/08/01,2021/02/01,
4212,59,穗47660,0,2020/08/01,2021/02/01, 
4213,60,鈊18953,0,2020/08/01,2021/02/01, 
4214,61,甄05632,0,2020/09/02,2021/03/02, 
4215,62,賓11339,0,2020/10/28,2021/04/28, 
4216,63,宇34087,0,2021/12/11,2022/06/11,
4217,64,貿51262,0,2022/08/16,2023/02/16,
4218,65,峰06741,0,2022/08/15,2023/02/15,
4219,66,智65975,0,2022/11/26,2023/05/26, 
4220,67,珊20911,0,2023/02/26,2023/08/26,
4221,1,儒49238,300,2023/03/24,2023/09/24,
4222,2,君33056,0,2023/05/13,2023/11/13,
4223,3,薏46697,0,2019/05/01,2019/11/01, 
4224,4,男02968,0,2019/06/10,2019/12/10, 
4225,5,文71585,0,2019/06/14,2019/12/14, 
4226,6,錦16765,0,2019/07/23,2020/01/23, 
4227,7,呂17617,0,2019/09/14,2020/03/14, 
4228,8,婷51127,0,2019/10/11,2020/04/11, 
4229,9,真30556,0,2020/07/22,2021/01/22, 
4230,10,青24959,0,2020/08/01,2021/02/01,
4231,11,達11899,0,2020/08/01,2021/02/01,
4232,12,欽49003,0,2020/08/01,2021/02/01, 
4233,13,緯34316,0,2020/08/01,2021/02/01,
4234,14,玉73273,0,2020/08/01,2021/02/01,
4235,15,華34950,0,2020/08/01,2021/02/01,
4236,16,銘28652,0,2020/08/01,2021/02/01,
